Wall time,Step,Value
1774948659.1259918,1,2.2928881645202637
1774948660.222676,2,2.1709485054016113
1774948662.2953916,3,2.116711139678955
1774948662.548084,4,2.11734938621521
1774948664.612312,5,2.100553035736084
1774948665.7086105,6,2.060103178024292
1774948666.8175704,7,2.125809669494629
1774948667.9216626,8,2.057774305343628
1774948669.0357027,9,2.0940260887145996
1774948670.1505497,10,2.1037230491638184
1774948671.2945426,11,2.089379072189331
1774948672.4096487,12,1.996928095817566
1774948673.5400183,13,2.0347559452056885
1774948674.6914837,14,2.0052807331085205
1774948674.9094117,15,2.1193878650665283
1774948676.946782,16,2.0313243865966797
1774948678.073461,17,1.9501069784164429
1774948679.2030785,18,1.9996646642684937
1774948680.3052838,19,2.0882441997528076
1774948680.512362,20,2.071300506591797
1774948681.645054,21,2.040146589279175
1774948682.8005536,22,2.096362829208374
1774948685.4894445,23,2.1331307888031006
1774948685.7186499,24,2.103473424911499
1774948688.2446544,25,2.090153932571411
1774948689.6931458,26,2.0783088207244873
1774948691.154158,27,2.1002328395843506
1774948692.5931818,28,2.1764166355133057
1774948695.2846122,29,2.103963613510132
1774948697.943886,30,2.017270565032959
1774948700.6202796,31,2.0732243061065674
1774948702.9464915,32,1.9924229383468628
1774948706.0466552,33,2.0092015266418457
1774948732.6611633,34,2.0403645038604736
1774948732.9900997,35,1.9900153875350952
1774948733.243928,36,2.0462100505828857
1774948733.4846315,37,2.037977933883667
1774948733.7303941,38,2.085312843322754
1774948733.9721694,39,1.896743893623352
1774948734.2065754,40,2.015258550643921
1774948734.428466,41,2.0730414390563965
1774948734.663158,42,1.9266445636749268
1774948734.8909025,43,1.9817918539047241
1774948735.1361547,44,1.8765040636062622
1774948735.374533,45,1.9683743715286255
1774948735.6001775,46,1.9682265520095825
1774948735.8303413,47,2.0294413566589355
1774948736.0665855,48,2.0124549865722656
1774948736.3007827,49,1.9462543725967407
1774948736.5295093,50,2.0667190551757812
1774948736.767797,51,1.9182240962982178
1774948736.9998672,52,2.025529623031616
1774948737.2334166,53,2.02787709236145
1774948737.4632485,54,1.9031181335449219
1774948737.6883953,55,1.9255597591400146
1774948737.9145467,56,2.0859968662261963
1774948738.1437786,57,2.0602338314056396
1774948738.3707724,58,2.007810592651367
1774948738.5965333,59,2.01758074760437
1774948738.8229504,60,2.1197104454040527
1774948739.0431306,61,1.9977823495864868
1774948739.2599916,62,1.9729055166244507
1774948739.486624,63,2.0452051162719727
1774948739.7229853,64,2.108490467071533
1774948739.9549627,65,2.0043272972106934
1774948740.1787438,66,1.8578400611877441
1774948769.4114327,67,1.9642032384872437
1774948769.7536964,68,1.9675887823104858
1774948769.9936817,69,1.9715182781219482
1774948770.2285464,70,2.0035340785980225
1774948770.4624348,71,1.957335352897644
1774948770.689657,72,1.899771809577942
1774948770.9197168,73,1.9755233526229858
1774948771.1386762,74,2.013831615447998
1774948771.3656254,75,1.9361045360565186
1774948771.6042223,76,1.87096107006073
1774948771.8475678,77,1.8682308197021484
1774948772.0800726,78,1.8668575286865234
1774948772.3050807,79,1.9316551685333252
1774948772.5421612,80,1.9535256624221802
1774948772.7718773,81,1.9590646028518677
1774948773.0010145,82,1.8753935098648071
1774948773.2210975,83,1.971964716911316
1774948773.4455066,84,1.9775398969650269
1774948773.6625566,85,1.8759719133377075
1774948773.8892708,86,1.9004502296447754
1774948774.1306639,87,1.864899754524231
1774948774.3688679,88,1.8726189136505127
1774948774.602035,89,2.0350143909454346
1774948774.8489475,90,2.00313401222229
1774948775.0898747,91,1.928868055343628
1774948775.318374,92,1.9801912307739258
1774948775.5497246,93,2.0410666465759277
1774948775.7743552,94,1.9720767736434937
1774948775.9979463,95,1.9156737327575684
1774948776.2277117,96,1.9968641996383667
1774948776.4652572,97,2.068795919418335
1774948776.6908593,98,1.9132760763168335
1774948776.9262183,99,1.7870450019836426
