Wall time,Step,Value
1774948659.1244743,1,4.999999873689376e-06
1774948660.2160406,2,4.999999873689376e-06
1774948662.2875514,3,4.999999873689376e-06
1774948662.5414674,4,4.999999873689376e-06
1774948664.6042411,5,4.999999873689376e-06
1774948665.701356,6,4.999999873689376e-06
1774948666.8112109,7,4.999999873689376e-06
1774948667.9148448,8,4.999999873689376e-06
1774948669.028849,9,4.999999873689376e-06
1774948670.1438835,10,4.999999873689376e-06
1774948671.2875795,11,4.999999873689376e-06
1774948672.4040534,12,4.999999873689376e-06
1774948673.5339408,13,4.999999873689376e-06
1774948674.6831918,14,4.999999873689376e-06
1774948674.9029944,15,4.999999873689376e-06
1774948676.9387171,16,4.999999873689376e-06
1774948678.0652854,17,4.999999873689376e-06
1774948679.1948135,18,4.999999873689376e-06
1774948680.2970297,19,4.999999873689376e-06
1774948680.5061073,20,4.999999873689376e-06
1774948681.636828,21,4.999999873689376e-06
1774948682.7944357,22,4.999999873689376e-06
1774948685.4833145,23,4.999999873689376e-06
1774948685.7126832,24,4.999999873689376e-06
1774948688.2390501,25,4.999999873689376e-06
1774948689.6894078,26,4.999999873689376e-06
1774948691.1478407,27,4.999999873689376e-06
1774948692.5900118,28,4.999999873689376e-06
1774948695.2789505,29,4.999999873689376e-06
1774948697.9377005,30,4.999999873689376e-06
1774948700.6143985,31,4.999999873689376e-06
1774948702.9404378,32,4.999999873689376e-06
1774948706.0420337,33,4.999999873689376e-06
1774948732.6604824,34,4.999999873689376e-06
1774948732.984741,35,4.999999873689376e-06
1774948733.2381222,36,4.999999873689376e-06
1774948733.4787679,37,4.999999873689376e-06
1774948733.724498,38,4.999999873689376e-06
1774948733.967304,39,4.999999873689376e-06
1774948734.2006214,40,4.999999873689376e-06
1774948734.422247,41,4.999999873689376e-06
1774948734.657283,42,4.999999873689376e-06
1774948734.8848267,43,4.999999873689376e-06
1774948735.130216,44,4.999999873689376e-06
1774948735.3686512,45,4.999999873689376e-06
1774948735.5940704,46,4.999999873689376e-06
1774948735.8244226,47,4.999999873689376e-06
1774948736.0606682,48,4.999999873689376e-06
1774948736.295022,49,4.999999873689376e-06
1774948736.5233893,50,4.999999873689376e-06
1774948736.7618654,51,4.999999873689376e-06
1774948736.9937637,52,4.999999873689376e-06
1774948737.227441,53,4.999999873689376e-06
1774948737.457282,54,4.999999873689376e-06
1774948737.6825044,55,4.999999873689376e-06
1774948737.908642,56,4.999999873689376e-06
1774948738.1376727,57,4.999999873689376e-06
1774948738.364843,58,4.999999873689376e-06
1774948738.5906289,59,4.999999873689376e-06
1774948738.816999,60,4.999999873689376e-06
1774948739.037067,61,4.999999873689376e-06
1774948739.253698,62,4.999999873689376e-06
1774948739.4807272,63,4.999999873689376e-06
1774948739.7170293,64,4.999999873689376e-06
1774948739.9489655,65,4.999999873689376e-06
1774948740.1728067,66,4.999999873689376e-06
1774948769.4105816,67,4.999999873689376e-06
1774948769.748379,68,4.999999873689376e-06
1774948769.9878578,69,4.999999873689376e-06
1774948770.2224967,70,4.999999873689376e-06
1774948770.4565225,71,4.999999873689376e-06
1774948770.683577,72,4.999999873689376e-06
1774948770.913458,73,4.999999873689376e-06
1774948771.1325622,74,4.999999873689376e-06
1774948771.3596046,75,4.999999873689376e-06
1774948771.5983286,76,4.999999873689376e-06
1774948771.8416605,77,4.999999873689376e-06
1774948772.0744412,78,4.999999873689376e-06
1774948772.2989938,79,4.999999873689376e-06
1774948772.536255,80,4.999999873689376e-06
1774948772.7657902,81,4.999999873689376e-06
1774948772.9949226,82,4.999999873689376e-06
1774948773.2150555,83,4.999999873689376e-06
1774948773.439356,84,4.999999873689376e-06
1774948773.656353,85,4.999999873689376e-06
1774948773.884502,86,4.999999873689376e-06
1774948774.1245432,87,4.999999873689376e-06
1774948774.3629348,88,4.999999873689376e-06
1774948774.5961368,89,4.999999873689376e-06
1774948774.8430994,90,4.999999873689376e-06
1774948775.0844688,91,4.999999873689376e-06
1774948775.3124514,92,4.999999873689376e-06
1774948775.543804,93,4.999999873689376e-06
1774948775.7687037,94,4.999999873689376e-06
1774948775.9920168,95,4.999999873689376e-06
1774948776.221822,96,4.999999873689376e-06
1774948776.4593592,97,4.999999873689376e-06
1774948776.6848147,98,4.999999873689376e-06
1774948776.9202135,99,4.999999873689376e-06
