Wall time,Step,Value
1774613332.313655,1,0.11758584529161453
1774613333.9083953,2,0.1272534430027008
1774613336.843548,3,0.13854166865348816
1774613337.1407082,4,0.13866396248340607
1774613340.0616422,5,0.1315789520740509
1774613341.6476564,6,0.15794871747493744
1774613343.220667,7,0.13886113464832306
1774613344.787928,8,0.14803312718868256
1774613346.3698072,9,0.13299492001533508
1774613347.9224389,10,0.1604439914226532
1774613349.1020782,11,0.13985279202461243
1774613350.2381587,12,0.15567010641098022
1774613351.3799257,13,0.1466127336025238
1774613352.5233781,14,0.17369477450847626
1774613352.7266755,15,0.127976194024086
1774613354.8217456,16,0.14419087767601013
1774613355.984137,17,0.16361787915229797
1774613357.1476634,18,0.15353937447071075
1774613358.3113306,19,0.1341852992773056
1774613358.5203567,20,0.14075630903244019
1774613359.6825624,21,0.14953270554542542
1774613360.8297384,22,0.13831967115402222
1774613362.9283967,23,0.11900000274181366
1774613363.1362288,24,0.1428571492433548
1774613365.248048,25,0.14968152344226837
1774613366.4091344,26,0.14684592187404633
1774613367.549119,27,0.14690983295440674
1774613368.7099094,28,0.13586413860321045
1774613370.7968276,29,0.14693446457386017
1774613372.8878715,30,0.14504596590995789
1774613374.9934652,31,0.13562971353530884
1774613377.076564,32,0.16063348948955536
1774613379.9330885,33,0.13797035813331604
1774613407.0687008,34,0.16042780876159668
1774613407.3525343,35,0.16736842691898346
1774613407.5756137,36,0.11964107304811478
1774613407.7973917,37,0.14705882966518402
1774613408.0193653,38,0.12449799478054047
1774613408.2420669,39,0.17269906401634216
1774613408.4602363,40,0.14156626164913177
1774613408.6745496,41,0.15057113766670227
1774613408.8868709,42,0.166836217045784
1774613409.1047518,43,0.1885657012462616
1774613409.3251255,44,0.18153201043605804
1774613409.5350132,45,0.17133955657482147
1774613409.7516546,46,0.15188583731651306
1774613409.960931,47,0.12802419066429138
1774613410.1773107,48,0.13872255384922028
1774613410.384023,49,0.1486911028623581
1774613410.5990853,50,0.13622291386127472
1774613410.8384895,51,0.19695430994033813
1774613411.0648112,52,0.14085914194583893
1774613411.279095,53,0.1452736258506775
1774613411.4929905,54,0.1907270848751068
1774613411.7114997,55,0.15336787700653076
1774613411.9267805,56,0.12830957770347595
1774613412.1415083,57,0.14200596511363983
1774613412.3559623,58,0.13305173814296722
1774613412.5745106,59,0.15242017805576324
1774613412.7904713,60,0.1430010050535202
1774613413.006967,61,0.16094420850276947
1774613413.2226558,62,0.16804979741573334
1774613413.4339824,63,0.1338411271572113
1774613413.637768,64,0.12278876453638077
1774613413.8372273,65,0.16825397312641144
1774613414.0412304,66,0.19316843152046204
1774943072.5059493,1,0.11758584529161453
1774943074.1650062,2,0.1240721121430397
1774943077.117173,3,0.13958333432674408
1774943077.4008665,4,0.1437246948480606
1774943080.368949,5,0.1336842179298401
1774943081.977795,6,0.16307692229747772
1774943083.5665016,7,0.14185814559459686
1774943085.1690357,8,0.1428571492433548
1774943086.780233,9,0.1309644728899002
1774943088.3664212,10,0.14631685614585876
1774943090.0009398,11,0.14195583760738373
1774943091.5819025,12,0.14020618796348572
1774943093.1607964,13,0.1466127336025238
1774943094.7377458,14,0.16767068207263947
1774943094.968404,15,0.1111111119389534
1774943097.877006,16,0.1379668116569519
1774943099.4757254,17,0.15853658318519592
1774943101.060121,18,0.147557333111763
1774943102.6516223,19,0.1373801976442337
1774943102.9004874,20,0.12920168042182922
1774943104.456815,21,0.13914848864078522
1774943106.0253053,22,0.13729508221149445
1774943108.895606,23,0.11500000208616257
1774943109.1301003,24,0.1398809552192688
1774943112.0137107,25,0.13375796377658844
1774943113.6070783,26,0.12512926757335663
1774943115.1687982,27,0.13373860716819763
1774943116.710487,28,0.12287712097167969
1774943119.6113508,29,0.12896406650543213
1774943122.5507202,30,0.13483145833015442
1774943125.4818451,31,0.14101183414459229
1774943128.3865278,32,0.1538461595773697
1774943131.7328463,33,0.14367160201072693
1774943163.6793013,34,0.15187165141105652
1774943164.0717502,35,0.1336842179298401
1774943164.3309078,36,0.104685939848423
1774943164.5799801,37,0.12068965286016464
1774943164.8387764,38,0.1204819306731224
1774943165.0852075,39,0.15408480167388916
1774943165.3368335,40,0.13152609765529633
1774943165.5717978,41,0.1422637552022934
1774943165.8240948,42,0.17395727336406708
1774943166.084825,43,0.18555666506290436
1774943166.3215654,44,0.16998951137065887
1774943166.5594547,45,0.15368638932704926
1774943166.8333414,46,0.14373089373111725
1774943167.0897431,47,0.13306452333927155
1774943167.3533988,48,0.13872255384922028
1774943167.620248,49,0.15706805884838104
1774943167.8818944,50,0.13209494948387146
1774943168.1524963,51,0.19187816977500916
1774943168.4202635,52,0.14485514163970947
1774943168.6603181,53,0.13432836532592773
1774943168.9049351,54,0.18018966913223267
1774943169.172075,55,0.14611399173736572
1774943169.4301798,56,0.11507128179073334
1774943169.68703,57,0.15392254292964935
1774943169.9336863,58,0.13516367971897125
1774943170.1842375,59,0.1431513875722885
1774943170.4126408,60,0.13695871829986572
1774943170.6490295,61,0.14163090288639069
1774943170.8839023,62,0.15248963236808777
1774943171.1305602,63,0.12513601779937744
1774943171.369535,64,0.12070759385824203
1774943171.6056511,65,0.15661375224590302
1774943171.8405883,66,0.1861013025045395
1774944161.5703206,1,0.11758584529161453
1774944163.1697812,2,0.1240721121430397
1774944166.127906,3,0.13958333432674408
1774944166.422789,4,0.1437246948480606
1774944169.3870914,5,0.1336842179298401
1774944170.9752324,6,0.16307692229747772
1774944172.5634797,7,0.14185814559459686
1774944174.1463745,8,0.1428571492433548
1774944175.7282495,9,0.12994924187660217
1774944177.3026268,10,0.14732593297958374
1774944178.8994904,11,0.13774973154067993
1774944180.4674706,12,0.14020618796348572
1774944182.0432844,13,0.14560161530971527
1774944183.6358411,14,0.17168675363063812
1774944183.876756,15,0.112103171646595
1774944186.7667673,16,0.1390041559934616
1774944188.3497646,17,0.1575203239917755
1774944189.9070582,18,0.147557333111763
1774944191.4713416,19,0.1373801976442337
1774944191.7075744,20,0.12815126776695251
1774944193.2793596,21,0.13914848864078522
1774944194.827967,22,0.13729508221149445
1774944197.7165732,23,0.11999999731779099
1774944197.9673598,24,0.141865074634552
1774944200.8370762,25,0.13481953740119934
1774944202.403964,26,0.12926577031612396
1774944203.9544249,27,0.13475176692008972
1774944205.49969,28,0.12187812477350235
1774944208.3748107,29,0.12896406650543213
1774944211.2515225,30,0.13483145833015442
1774944214.120453,31,0.13885898888111115
1774944216.9903214,32,0.1538461595773697
1774944220.300446,33,0.1425313502550125
1774944252.525656,34,0.15294118225574493
1774944252.8129654,35,0.13684210181236267
1774944253.0680623,36,0.10667996108531952
1774944253.3056185,37,0.12373225390911102
1774944253.5468526,38,0.1234939768910408
1774944253.788309,39,0.15408480167388916
1774944254.0326366,40,0.13453815877437592
1774944254.2644668,41,0.14018692076206207
1774944254.4955456,42,0.16988809406757355
1774944254.7273808,43,0.18756268918514252
1774944254.9626317,44,0.1720881462097168
1774944255.1963131,45,0.1547248214483261
1774944255.4438794,46,0.14373089373111725
1774944255.6913598,47,0.13104838132858276
1774944255.9305055,48,0.14071856439113617
1774944256.178579,49,0.15602093935012817
1774944256.4320745,50,0.13003095984458923
1774944256.7005339,51,0.18984772264957428
1774944256.9536858,52,0.14185814559459686
1774944257.1997983,53,0.13830845057964325
1774944257.4504418,54,0.1780821979045868
1774944257.6919315,55,0.14507772028446198
1774944257.945449,56,0.11608961224555969
1774944258.1773176,57,0.15094339847564697
1774944258.4181857,58,0.13621963560581207
1774944258.651886,59,0.1441812515258789
1774944258.888652,60,0.1349446177482605
1774944259.1201105,61,0.1427038609981537
1774944259.3506544,62,0.15352697670459747
1774944259.6086361,63,0.12622416019439697
1774944259.8461096,64,0.12278876453638077
1774944260.1038451,65,0.15661375224590302
1774944260.3595753,66,0.19081272184848785
1774944291.4755774,67,0.16470588743686676
1774944291.7904434,68,0.1473684161901474
1774944292.0604534,69,0.1166500523686409
1774944292.3019664,70,0.12373225390911102
1774944292.542385,71,0.1325301229953766
1774944292.7837183,72,0.15718717873096466
1774944293.0226102,73,0.13554216921329498
1774944293.2521894,74,0.14849428832530975
1774944293.505152,75,0.16887080669403076
1774944293.7416794,76,0.1775325983762741
1774944293.9758892,77,0.16264428198337555
1774944294.219838,78,0.1910695731639862
1774944294.4590194,79,0.13863404095172882
1774944294.7120337,80,0.14717741310596466
1774944294.9520364,81,0.15269461274147034
1774944295.1866698,82,0.1685863882303238
1774944295.427027,83,0.1568627506494522
1774944295.6638567,84,0.14010152220726013
1774944295.9005947,85,0.1848151832818985
1774944296.1463766,86,0.16417910158634186
1774944296.376405,87,0.1633298248052597
1774944296.6194122,88,0.16580310463905334
1774944296.860707,89,0.12627291679382324
1774944297.0988665,90,0.1479642540216446
1774944297.3328516,91,0.14994719624519348
1774944297.5627115,92,0.156539648771286
1774944297.7893984,93,0.15307150781154633
1774944298.025408,94,0.14914162456989288
1774944298.2573073,95,0.15560166537761688
1774944298.5040944,96,0.1403699666261673
1774944298.730854,97,0.1279916763305664
1774944298.97333,98,0.1746031790971756
1774944299.2032232,99,0.20612485706806183
