Wall time,Step,Value
1775643563.8515935,1,4.999999873689376e-06
1775643565.6175654,2,4.999999873689376e-06
1775643568.702101,3,4.999999873689376e-06
1775643568.9860966,4,4.999999873689376e-06
1775643572.0189648,5,4.999999873689376e-06
1775643573.6505952,6,4.999999873689376e-06
1775643575.3446913,7,4.999999873689376e-06
1775643577.035674,8,4.999999873689376e-06
1775643578.7026472,9,4.999999873689376e-06
1775643580.3781548,10,4.999999873689376e-06
1775643582.022726,11,4.999999873689376e-06
1775643583.7380815,12,4.999999873689376e-06
1775643585.3998332,13,4.999999873689376e-06
1775643587.0766735,14,4.999999873689376e-06
1775643587.400252,15,4.999999873689376e-06
1775643590.39925,16,4.999999873689376e-06
1775643592.052577,17,4.999999873689376e-06
1775643593.6979659,18,4.999999873689376e-06
1775643595.3763158,19,4.999999873689376e-06
1775643595.6277797,20,4.999999873689376e-06
1775643597.2307785,21,4.999999873689376e-06
1775643598.9350007,22,4.999999873689376e-06
1775643602.028769,23,4.999999873689376e-06
1775643602.266795,24,4.999999873689376e-06
1775643605.3012946,25,4.999999873689376e-06
1775643606.891865,26,4.999999873689376e-06
1775643608.4953442,27,4.999999873689376e-06
1775643610.1109955,28,4.999999873689376e-06
1775643613.444091,29,4.999999873689376e-06
1775643616.4750679,30,4.999999873689376e-06
1775643619.5074377,31,4.999999873689376e-06
1775643622.568186,32,4.999999873689376e-06
1775643625.908727,33,4.999999873689376e-06
1775643655.579365,34,4.999999873689376e-06
1775643655.8353853,35,4.999999873689376e-06
1775643656.075996,36,4.999999873689376e-06
1775643656.3065186,37,4.999999873689376e-06
1775643656.559783,38,4.999999873689376e-06
1775643656.8184104,39,4.999999873689376e-06
1775643657.0588722,40,4.999999873689376e-06
1775643657.2912655,41,4.999999873689376e-06
1775643657.5068903,42,4.999999873689376e-06
1775643657.7306237,43,4.999999873689376e-06
1775643657.9349093,44,4.999999873689376e-06
1775643658.1583002,45,4.999999873689376e-06
1775643658.409272,46,4.999999873689376e-06
1775643658.631023,47,4.999999873689376e-06
1775643658.8808117,48,4.999999873689376e-06
1775643659.126189,49,4.999999873689376e-06
1775643659.3582935,50,4.999999873689376e-06
1775643659.584438,51,4.999999873689376e-06
1775643659.831382,52,4.999999873689376e-06
1775643660.0387614,53,4.999999873689376e-06
1775643660.2473223,54,4.999999873689376e-06
1775643660.455723,55,4.999999873689376e-06
1775643660.6840084,56,4.999999873689376e-06
1775643660.8994749,57,4.999999873689376e-06
1775643661.124411,58,4.999999873689376e-06
1775643661.357073,59,4.999999873689376e-06
1775643661.5751998,60,4.999999873689376e-06
1775643661.7912307,61,4.999999873689376e-06
1775643662.000296,62,4.999999873689376e-06
1775643662.20343,63,4.999999873689376e-06
1775643662.4195995,64,4.999999873689376e-06
1775643662.6416457,65,4.999999873689376e-06
1775643662.860721,66,4.999999873689376e-06
1775643691.0660994,67,4.999999873689376e-06
1775643691.3628964,68,4.999999873689376e-06
1775643691.633967,69,4.999999873689376e-06
1775643691.869597,70,4.999999873689376e-06
1775643692.0784955,71,4.999999873689376e-06
1775643692.294054,72,4.999999873689376e-06
1775643692.5280428,73,4.999999873689376e-06
1775643692.7625968,74,4.999999873689376e-06
1775643692.9985845,75,4.999999873689376e-06
1775643693.2386994,76,4.999999873689376e-06
1775643693.4855905,77,4.999999873689376e-06
1775643693.7520711,78,4.999999873689376e-06
1775643693.992574,79,4.999999873689376e-06
1775643694.2479298,80,4.999999873689376e-06
1775643694.497563,81,4.999999873689376e-06
1775643694.7449515,82,4.999999873689376e-06
1775643695.003635,83,4.999999873689376e-06
1775643695.2406454,84,4.999999873689376e-06
1775643695.498874,85,4.999999873689376e-06
1775643695.7511737,86,4.999999873689376e-06
1775643696.0205584,87,4.999999873689376e-06
1775643696.2701077,88,4.999999873689376e-06
1775643696.5229928,89,4.999999873689376e-06
1775643696.773969,90,4.999999873689376e-06
1775643697.0372617,91,4.999999873689376e-06
1775643697.302973,92,4.999999873689376e-06
1775643697.5677316,93,4.999999873689376e-06
1775643697.81953,94,4.999999873689376e-06
1775643698.075475,95,4.999999873689376e-06
1775643698.3304176,96,4.999999873689376e-06
1775643698.593435,97,4.999999873689376e-06
1775643698.850362,98,4.999999873689376e-06
1775643699.1161768,99,4.999999873689376e-06
